x-axis,V2,I2,P2
second,Volt,Ampere,Watt
-2.70000E+00,+5.45402E+00,+726.09E-03,+3.95973E+00
-2.69900E+00,+5.45493E+00,+722.22E-03,+3.94022E+00
-2.69800E+00,+5.45391E+00,+718.92E-03,+3.92112E+00
-2.69700E+00,+5.45869E+00,+720.05E-03,+3.93050E+00
-2.69600E+00,+5.45059E+00,+721.55E-03,+3.93188E+00
-2.69500E+00,+5.45252E+00,+716.03E-03,+3.90506E+00
-2.69400E+00,+5.45548E+00,+720.36E-03,+3.93022E+00
-2.69300E+00,+5.45434E+00,+728.51E-03,+3.97385E+00
-2.69200E+00,+5.45430E+00,+716.12E-03,+3.90568E+00
-2.69100E+00,+5.45637E+00,+716.18E-03,+3.90740E+00
-2.69000E+00,+5.45327E+00,+721.03E-03,+3.93105E+00
-2.68900E+00,+5.45582E+00,+725.83E-03,+3.95952E+00
-2.68800E+00,+5.45637E+00,+708.10E-03,+3.86321E+00
-2.68700E+00,+5.45330E+00,+725.99E-03,+3.95918E+00
-2.68600E+00,+5.45341E+00,+724.19E-03,+3.94870E+00
-2.68500E+00,+5.45459E+00,+724.13E-03,+3.94924E+00
-2.68400E+00,+5.45516E+00,+727.38E-03,+3.96745E+00
-2.68300E+00,+5.45114E+00,+718.73E-03,+3.91884E+00
-2.68200E+00,+5.45420E+00,+715.19E-03,+3.90017E+00
-2.68100E+00,+5.45644E+00,+719.76E-03,+3.92802E+00
-2.68000E+00,+5.45102E+00,+727.01E-03,+3.96193E+00
-2.67900E+00,+5.45735E+00,+717.39E-03,+3.91407E+00
-2.67800E+00,+5.45334E+00,+718.58E-03,+3.91863E+00
-2.67700E+00,+5.45432E+00,+720.23E-03,+3.92899E+00
-2.67600E+00,+5.45487E+00,+726.56E-03,+3.96359E+00
-2.67500E+00,+5.45641E+00,+717.97E-03,+3.91741E+00
-2.67400E+00,+5.45673E+00,+725.36E-03,+3.95877E+00
-2.67300E+00,+5.45498E+00,+723.58E-03,+3.94780E+00
-2.67200E+00,+5.45680E+00,+727.18E-03,+3.96716E+00
-2.67100E+00,+5.45264E+00,+722.20E-03,+3.93717E+00
-2.67000E+00,+5.45277E+00,+719.84E-03,+3.92443E+00
-2.66900E+00,+5.45394E+00,+724.15E-03,+3.94973E+00
-2.66800E+00,+5.45402E+00,+730.45E-03,+3.98397E+00
-2.66700E+00,+5.44891E+00,+808.49E-03,+4.40444E+00
-2.66600E+00,+5.44995E+00,+802.89E-03,+4.37556E+00
-2.66500E+00,+5.45368E+00,+741.70E-03,+4.04481E+00
-2.66400E+00,+5.45295E+00,+722.23E-03,+3.93767E+00
-2.66300E+00,+5.45022E+00,+722.34E-03,+3.93760E+00
-2.66200E+00,+5.45873E+00,+717.36E-03,+3.91575E+00
-2.66100E+00,+5.45345E+00,+730.70E-03,+3.98483E+00
-2.66000E+00,+5.45302E+00,+722.82E-03,+3.94154E+00
-2.65900E+00,+5.45618E+00,+720.94E-03,+3.93277E+00
-2.65800E+00,+5.45483E+00,+717.73E-03,+3.91590E+00
-2.65700E+00,+5.45648E+00,+719.14E-03,+3.92451E+00
-2.65600E+00,+5.45473E+00,+720.69E-03,+3.93134E+00
-2.65500E+00,+5.45293E+00,+709.20E-03,+3.86628E+00
-2.65400E+00,+5.45320E+00,+723.57E-03,+3.94540E+00
-2.65300E+00,+5.45227E+00,+722.35E-03,+3.93788E+00
-2.65200E+00,+5.45544E+00,+726.21E-03,+3.96194E+00
-2.65100E+00,+5.45800E+00,+718.26E-03,+3.92043E+00
-2.65000E+00,+5.45359E+00,+720.35E-03,+3.92926E+00
-2.64900E+00,+5.45662E+00,+721.07E-03,+3.93352E+00
-2.64800E+00,+5.45430E+00,+720.26E-03,+3.92860E+00
-2.64700E+00,+5.45753E+00,+719.04E-03,+3.92423E+00
-2.64600E+00,+5.45398E+00,+718.21E-03,+3.91716E+00
-2.64500E+00,+5.45382E+00,+721.20E-03,+3.93249E+00
-2.64400E+00,+5.45573E+00,+725.44E-03,+3.95862E+00
-2.64300E+00,+5.45509E+00,+722.93E-03,+3.94382E+00
-2.64200E+00,+5.45709E+00,+709.77E-03,+3.87275E+00
-2.64100E+00,+5.45314E+00,+724.28E-03,+3.94896E+00
-2.64000E+00,+5.45409E+00,+714.94E-03,+3.90042E+00
-2.63900E+00,+5.45539E+00,+716.48E-03,+3.90893E+00
-2.63800E+00,+5.45530E+00,+732.46E-03,+3.99512E+00
-2.63700E+00,+5.45577E+00,+714.46E-03,+3.89824E+00
-2.63600E+00,+5.45801E+00,+731.17E-03,+3.99068E+00
-2.63500E+00,+5.45651E+00,+725.28E-03,+3.95752E+00
-2.63400E+00,+5.45698E+00,+718.98E-03,+3.92361E+00
-2.63300E+00,+5.45789E+00,+722.10E-03,+3.94095E+00
-2.63200E+00,+5.45437E+00,+723.24E-03,+3.94539E+00
-2.63100E+00,+5.45780E+00,+718.86E-03,+3.92298E+00
-2.63000E+00,+5.45841E+00,+724.00E-03,+3.95131E+00
-2.62900E+00,+5.45532E+00,+720.73E-03,+3.93155E+00
-2.62800E+00,+5.45601E+00,+725.11E-03,+3.95638E+00
-2.62700E+00,+5.45712E+00,+726.45E-03,+3.96473E+00
-2.62600E+00,+5.45508E+00,+710.16E-03,+3.87421E+00
-2.62500E+00,+5.45332E+00,+723.89E-03,+3.94740E+00
-2.62400E+00,+5.45773E+00,+714.60E-03,+3.89934E+00
-2.62300E+00,+5.45328E+00,+725.26E-03,+3.95573E+00
-2.62200E+00,+5.45263E+00,+730.05E-03,+3.98135E+00
-2.62100E+00,+5.45737E+00,+720.49E-03,+3.93140E+00
-2.62000E+00,+5.45773E+00,+727.32E-03,+3.96963E+00
-2.61900E+00,+5.45293E+00,+728.18E-03,+3.97149E+00
-2.61800E+00,+5.45413E+00,+725.48E-03,+3.95685E+00
-2.61700E+00,+5.45282E+00,+729.04E-03,+3.97517E+00
-2.61600E+00,+5.45773E+00,+722.56E-03,+3.94372E+00
-2.61500E+00,+5.45393E+00,+726.87E-03,+3.96453E+00
-2.61400E+00,+5.45384E+00,+718.72E-03,+3.91949E+00
-2.61300E+00,+5.45873E+00,+717.89E-03,+3.91889E+00
-2.61200E+00,+5.45330E+00,+719.42E-03,+3.92332E+00
-2.61100E+00,+5.45436E+00,+718.94E-03,+3.92177E+00
-2.61000E+00,+5.45537E+00,+730.95E-03,+3.98783E+00
-2.60900E+00,+5.45420E+00,+727.07E-03,+3.96508E+00
-2.60800E+00,+5.45965E+00,+724.04E-03,+3.95393E+00
-2.60700E+00,+5.45355E+00,+718.86E-03,+3.91984E+00
-2.60600E+00,+5.45309E+00,+721.42E-03,+3.93423E+00
-2.60500E+00,+5.45413E+00,+720.11E-03,+3.92714E+00
-2.60400E+00,+5.45173E+00,+725.14E-03,+3.95310E+00
-2.60300E+00,+5.45741E+00,+724.44E-03,+3.95388E+00
-2.60200E+00,+5.45637E+00,+727.05E-03,+3.96801E+00
-2.60100E+00,+5.45288E+00,+719.21E-03,+3.92254E+00
-2.60000E+00,+5.45538E+00,+726.47E-03,+3.96219E+00
-2.59900E+00,+5.45063E+00,+713.03E-03,+3.88640E+00
-2.59800E+00,+5.45598E+00,+723.69E-03,+3.94787E+00
-2.59700E+00,+5.45336E+00,+727.49E-03,+3.96764E+00
-2.59600E+00,+5.45416E+00,+725.25E-03,+3.95523E+00
-2.59500E+00,+5.45897E+00,+720.39E-03,+3.93158E+00
-2.59400E+00,+5.45148E+00,+719.04E-03,+3.91984E+00
-2.59300E+00,+5.45191E+00,+719.27E-03,+3.92222E+00
-2.59200E+00,+5.45338E+00,+720.60E-03,+3.92967E+00
-2.59100E+00,+5.45375E+00,+722.14E-03,+3.93757E+00
-2.59000E+00,+5.45651E+00,+722.75E-03,+3.94364E+00
-2.58900E+00,+5.45019E+00,+731.99E-03,+3.98883E+00
-2.58800E+00,+5.45516E+00,+718.89E-03,+3.92221E+00
-2.58700E+00,+5.45237E+00,+721.07E-03,+3.93232E+00
-2.58600E+00,+5.45388E+00,+719.07E-03,+3.92234E+00
-2.58500E+00,+5.45718E+00,+725.71E-03,+3.95977E+00
-2.58400E+00,+5.45159E+00,+721.17E-03,+3.93210E+00
-2.58300E+00,+5.45476E+00,+720.98E-03,+3.93249E+00
-2.58200E+00,+5.45387E+00,+721.13E-03,+3.93260E+00
-2.58100E+00,+5.45414E+00,+722.79E-03,+3.94179E+00
-2.58000E+00,+5.45459E+00,+719.04E-03,+3.92110E+00
-2.57900E+00,+5.45411E+00,+715.86E-03,+3.90352E+00
-2.57800E+00,+5.45355E+00,+720.35E-03,+3.92938E+00
-2.57700E+00,+5.45575E+00,+729.39E-03,+3.97864E+00
-2.57600E+00,+5.45444E+00,+730.50E-03,+3.98367E+00
-2.57500E+00,+5.45596E+00,+725.92E-03,+3.96131E+00
-2.57400E+00,+5.45665E+00,+719.74E-03,+3.92838E+00
-2.57300E+00,+5.45946E+00,+723.66E-03,+3.95165E+00
-2.57200E+00,+5.45288E+00,+721.37E-03,+3.93327E+00
-2.57100E+00,+5.45271E+00,+720.46E-03,+3.92911E+00
-2.57000E+00,+5.45034E+00,+713.35E-03,+3.88706E+00
-2.56900E+00,+5.45505E+00,+719.09E-03,+3.92281E+00
-2.56800E+00,+5.45766E+00,+722.82E-03,+3.94563E+00
-2.56700E+00,+5.45268E+00,+722.79E-03,+3.94140E+00
-2.56600E+00,+5.45791E+00,+723.63E-03,+3.94870E+00
-2.56500E+00,+5.44904E+00,+721.59E-03,+3.93292E+00
-2.56400E+00,+5.45716E+00,+764.23E-03,+4.17092E+00
-2.56300E+00,+5.44826E+00,+811.01E-03,+4.41777E+00
-2.56200E+00,+5.45059E+00,+798.80E-03,+4.35406E+00
-2.56100E+00,+5.44542E+00,+798.61E-03,+4.34858E+00
-2.56000E+00,+5.45096E+00,+804.54E-03,+4.38577E+00
-2.55900E+00,+5.44893E+00,+804.47E-03,+4.38275E+00
-2.55800E+00,+5.45084E+00,+793.20E-03,+4.32394E+00
-2.55700E+00,+5.44943E+00,+802.43E-03,+4.37246E+00
-2.55600E+00,+5.45145E+00,+798.93E-03,+4.35581E+00
-2.55500E+00,+5.44769E+00,+800.73E-03,+4.36121E+00
-2.55400E+00,+5.45070E+00,+803.64E-03,+4.38064E+00
-2.55300E+00,+5.45630E+00,+726.57E-03,+3.96414E+00
-2.55200E+00,+5.45409E+00,+714.76E-03,+3.89827E+00
-2.55100E+00,+5.45665E+00,+726.73E-03,+3.96566E+00
-2.55000E+00,+5.45387E+00,+723.88E-03,+3.94833E+00
-2.54900E+00,+5.45471E+00,+717.37E-03,+3.91350E+00
-2.54800E+00,+5.45474E+00,+723.63E-03,+3.94756E+00
-2.54700E+00,+5.45392E+00,+716.08E-03,+3.90538E+00
-2.54600E+00,+5.45383E+00,+718.20E-03,+3.91632E+00
-2.54500E+00,+5.45555E+00,+717.07E-03,+3.91131E+00
-2.54400E+00,+5.45487E+00,+726.74E-03,+3.96355E+00
-2.54300E+00,+5.45630E+00,+727.73E-03,+3.97070E+00
-2.54200E+00,+5.45066E+00,+717.06E-03,+3.90777E+00
-2.54100E+00,+5.45295E+00,+719.57E-03,+3.92355E+00
-2.54000E+00,+5.45344E+00,+727.62E-03,+3.96855E+00
-2.53900E+00,+5.45227E+00,+715.25E-03,+3.90003E+00
-2.53800E+00,+5.45666E+00,+726.17E-03,+3.96306E+00
-2.53700E+00,+5.45290E+00,+727.38E-03,+3.96681E+00
-2.53600E+00,+5.45580E+00,+718.76E-03,+3.92048E+00
-2.53500E+00,+5.45472E+00,+723.16E-03,+3.94489E+00
-2.53400E+00,+5.45123E+00,+714.10E-03,+3.89267E+00
-2.53300E+00,+5.45230E+00,+718.50E-03,+3.91810E+00
-2.53200E+00,+5.45188E+00,+713.70E-03,+3.89019E+00
-2.53100E+00,+5.45211E+00,+717.52E-03,+3.91269E+00
-2.53000E+00,+5.45616E+00,+722.48E-03,+3.94130E+00
-2.52900E+00,+5.45354E+00,+715.45E-03,+3.90144E+00
-2.52800E+00,+5.45066E+00,+723.70E-03,+3.94435E+00
-2.52700E+00,+5.45423E+00,+727.79E-03,+3.97032E+00
-2.52600E+00,+5.45633E+00,+718.31E-03,+3.91889E+00
-2.52500E+00,+5.45562E+00,+731.62E-03,+3.99078E+00
-2.52400E+00,+5.45630E+00,+724.49E-03,+3.95308E+00
-2.52300E+00,+5.45524E+00,+719.04E-03,+3.92307E+00
-2.52200E+00,+5.45495E+00,+719.74E-03,+3.92573E+00
-2.52100E+00,+5.45448E+00,+720.47E-03,+3.92894E+00
-2.52000E+00,+5.45337E+00,+716.43E-03,+3.90733E+00
-2.51900E+00,+5.45441E+00,+711.16E-03,+3.87794E+00
-2.51800E+00,+5.45266E+00,+717.96E-03,+3.91491E+00
-2.51700E+00,+5.45598E+00,+719.24E-03,+3.92462E+00
-2.51600E+00,+5.45630E+00,+722.52E-03,+3.94262E+00
-2.51500E+00,+5.45468E+00,+716.00E-03,+3.90516E+00
-2.51400E+00,+5.45252E+00,+719.57E-03,+3.92330E+00
-2.51300E+00,+5.45405E+00,+721.92E-03,+3.93674E+00
-2.51200E+00,+5.45809E+00,+726.38E-03,+3.96460E+00
-2.51100E+00,+5.45221E+00,+725.20E-03,+3.95372E+00
-2.51000E+00,+5.45569E+00,+722.04E-03,+3.93915E+00
-2.50900E+00,+5.45303E+00,+713.25E-03,+3.88957E+00
-2.50800E+00,+5.45574E+00,+715.94E-03,+3.90676E+00
-2.50700E+00,+5.45939E+00,+724.75E-03,+3.95648E+00
-2.50600E+00,+5.45398E+00,+720.03E-03,+3.92758E+00
-2.50500E+00,+5.45558E+00,+715.88E-03,+3.90521E+00
-2.50400E+00,+5.45330E+00,+716.75E-03,+3.90787E+00
-2.50300E+00,+5.45685E+00,+727.27E-03,+3.96907E+00
-2.50200E+00,+5.45533E+00,+724.62E-03,+3.95393E+00
-2.50100E+00,+5.45214E+00,+717.41E-03,+3.91207E+00
-2.50000E+00,+5.45387E+00,+722.35E-03,+3.93878E+00
-2.49900E+00,+5.45180E+00,+722.07E-03,+3.93652E+00
-2.49800E+00,+5.45648E+00,+721.92E-03,+3.93995E+00
-2.49700E+00,+5.45555E+00,+715.41E-03,+3.90226E+00
-2.49600E+00,+5.45508E+00,+718.44E-03,+3.91886E+00
-2.49500E+00,+5.45847E+00,+725.58E-03,+3.96118E+00
-2.49400E+00,+5.45729E+00,+726.43E-03,+3.96474E+00
-2.49300E+00,+5.45464E+00,+724.98E-03,+3.95509E+00
-2.49200E+00,+5.45344E+00,+718.59E-03,+3.91887E+00
-2.49100E+00,+5.45190E+00,+717.41E-03,+3.91066E+00
-2.49000E+00,+5.44988E+00,+720.50E-03,+3.92768E+00
-2.48900E+00,+5.45516E+00,+727.89E-03,+3.97039E+00
-2.48800E+00,+5.45437E+00,+715.39E-03,+3.90179E+00
-2.48700E+00,+5.45582E+00,+728.85E-03,+3.97618E+00
-2.48600E+00,+5.45320E+00,+722.44E-03,+3.93893E+00
-2.48500E+00,+5.45764E+00,+727.20E-03,+3.96855E+00
-2.48400E+00,+5.45630E+00,+718.72E-03,+3.92155E+00
-2.48300E+00,+5.45674E+00,+726.33E-03,+3.96378E+00
-2.48200E+00,+5.45277E+00,+725.81E-03,+3.95687E+00
-2.48100E+00,+5.45441E+00,+724.95E-03,+3.95364E+00
-2.48000E+00,+5.45494E+00,+719.68E-03,+3.92675E+00
-2.47900E+00,+5.45357E+00,+722.03E-03,+3.93753E+00
-2.47800E+00,+5.45531E+00,+724.63E-03,+3.95260E+00
-2.47700E+00,+5.45276E+00,+713.49E-03,+3.89061E+00
-2.47600E+00,+5.45515E+00,+728.57E-03,+3.97519E+00
-2.47500E+00,+5.45902E+00,+720.27E-03,+3.93262E+00
-2.47400E+00,+5.45191E+00,+725.63E-03,+3.95611E+00
-2.47300E+00,+5.45036E+00,+722.48E-03,+3.93788E+00
-2.47200E+00,+5.45537E+00,+732.36E-03,+3.99615E+00
-2.47100E+00,+5.45481E+00,+719.60E-03,+3.92613E+00
-2.47000E+00,+5.45562E+00,+725.14E-03,+3.95638E+00
-2.46900E+00,+5.45173E+00,+721.16E-03,+3.93194E+00
-2.46800E+00,+5.45415E+00,+727.83E-03,+3.96968E+00
-2.46700E+00,+5.45688E+00,+724.56E-03,+3.95334E+00
-2.46600E+00,+5.45463E+00,+716.47E-03,+3.90769E+00
-2.46500E+00,+5.45288E+00,+721.32E-03,+3.93374E+00
-2.46400E+00,+5.45887E+00,+715.71E-03,+3.90678E+00
-2.46300E+00,+5.44869E+00,+728.06E-03,+3.96719E+00
-2.46200E+00,+5.45156E+00,+805.00E-03,+4.38883E+00
-2.46100E+00,+5.44604E+00,+796.86E-03,+4.34077E+00
-2.46000E+00,+5.44546E+00,+803.34E-03,+4.37451E+00
-2.45900E+00,+5.45111E+00,+812.10E-03,+4.42782E+00
-2.45800E+00,+5.44842E+00,+804.83E-03,+4.38504E+00
-2.45700E+00,+5.44769E+00,+803.16E-03,+4.37442E+00
-2.45600E+00,+5.44752E+00,+797.41E-03,+4.34382E+00
-2.45500E+00,+5.44725E+00,+797.68E-03,+4.34492E+00
-2.45400E+00,+5.45033E+00,+801.86E-03,+4.37061E+00
-2.45300E+00,+5.44811E+00,+793.20E-03,+4.32175E+00
-2.45200E+00,+5.44959E+00,+798.43E-03,+4.35072E+00
-2.45100E+00,+5.45550E+00,+726.59E-03,+3.96479E+00
-2.45000E+00,+5.45280E+00,+711.86E-03,+3.88241E+00
-2.44900E+00,+5.45668E+00,+721.82E-03,+3.93922E+00
-2.44800E+00,+5.45444E+00,+724.80E-03,+3.95311E+00
-2.44700E+00,+5.45515E+00,+719.58E-03,+3.92486E+00
-2.44600E+00,+5.45352E+00,+725.94E-03,+3.95844E+00
-2.44500E+00,+5.45535E+00,+714.93E-03,+3.90002E+00
-2.44400E+00,+5.45516E+00,+716.07E-03,+3.90685E+00
-2.44300E+00,+5.45398E+00,+717.35E-03,+3.91223E+00
-2.44200E+00,+5.45616E+00,+713.01E-03,+3.89099E+00
-2.44100E+00,+5.45570E+00,+727.36E-03,+3.96804E+00
-2.44000E+00,+5.45022E+00,+718.71E-03,+3.91759E+00
-2.43900E+00,+5.45514E+00,+718.02E-03,+3.91662E+00
-2.43800E+00,+5.45598E+00,+724.30E-03,+3.95116E+00
-2.43700E+00,+5.45662E+00,+718.71E-03,+3.92127E+00
-2.43600E+00,+5.45345E+00,+723.28E-03,+3.94424E+00
-2.43500E+00,+5.45262E+00,+718.07E-03,+3.91584E+00
-2.43400E+00,+5.45366E+00,+718.48E-03,+3.91750E+00
-2.43300E+00,+5.45585E+00,+718.39E-03,+3.91952E+00
-2.43200E+00,+5.45480E+00,+717.47E-03,+3.91326E+00
-2.43100E+00,+5.45350E+00,+716.32E-03,+3.90601E+00
-2.43000E+00,+5.45590E+00,+711.61E-03,+3.88204E+00
-2.42900E+00,+5.45396E+00,+721.27E-03,+3.93486E+00
-2.42800E+00,+5.45345E+00,+726.83E-03,+3.96322E+00
-2.42700E+00,+5.45121E+00,+724.42E-03,+3.94807E+00
-2.42600E+00,+5.45630E+00,+718.31E-03,+3.91976E+00
-2.42500E+00,+5.45402E+00,+718.51E-03,+3.91941E+00
-2.42400E+00,+5.45559E+00,+722.27E-03,+3.94041E+00
-2.42300E+00,+5.45700E+00,+724.04E-03,+3.95175E+00
-2.42200E+00,+5.45441E+00,+713.44E-03,+3.89192E+00
-2.42100E+00,+5.45315E+00,+721.76E-03,+3.93576E+00
-2.42000E+00,+5.45757E+00,+724.49E-03,+3.95432E+00
-2.41900E+00,+5.45665E+00,+720.76E-03,+3.93194E+00
-2.41800E+00,+5.45837E+00,+727.24E-03,+3.96960E+00
-2.41700E+00,+5.45704E+00,+724.91E-03,+3.95677E+00
-2.41600E+00,+5.45602E+00,+709.50E-03,+3.87008E+00
-2.41500E+00,+5.45656E+00,+726.12E-03,+3.96143E+00
-2.41400E+00,+5.45363E+00,+710.14E-03,+3.87279E+00
-2.41300E+00,+5.45402E+00,+726.24E-03,+3.96153E+00
-2.41200E+00,+5.45345E+00,+717.36E-03,+3.91121E+00
-2.41100E+00,+5.45459E+00,+727.66E-03,+3.96943E+00
-2.41000E+00,+5.45402E+00,+713.53E-03,+3.89084E+00
-2.40900E+00,+5.45563E+00,+714.34E-03,+3.89726E+00
-2.40800E+00,+5.45094E+00,+720.23E-03,+3.92551E+00
-2.40700E+00,+5.45852E+00,+728.23E-03,+3.97417E+00
-2.40600E+00,+5.45364E+00,+731.57E-03,+3.99007E+00
-2.40500E+00,+5.45565E+00,+732.59E-03,+3.99720E+00
-2.40400E+00,+5.45474E+00,+723.46E-03,+3.94646E+00
-2.40300E+00,+5.45408E+00,+715.28E-03,+3.90089E+00
-2.40200E+00,+5.45372E+00,+720.65E-03,+3.92968E+00
-2.40100E+00,+5.45447E+00,+720.82E-03,+3.93160E+00
-2.40000E+00,+5.45157E+00,+712.51E-03,+3.88493E+00
-2.39900E+00,+5.45698E+00,+722.57E-03,+3.94286E+00
-2.39800E+00,+5.45441E+00,+724.17E-03,+3.94956E+00
-2.39700E+00,+5.45394E+00,+710.85E-03,+3.87788E+00
-2.39600E+00,+5.45288E+00,+713.19E-03,+3.88923E+00
-2.39500E+00,+5.45340E+00,+712.70E-03,+3.88566E+00
-2.39400E+00,+5.45518E+00,+729.31E-03,+3.97906E+00
-2.39300E+00,+5.45407E+00,+713.58E-03,+3.89254E+00
-2.39200E+00,+5.45579E+00,+723.47E-03,+3.94743E+00
-2.39100E+00,+5.45392E+00,+728.16E-03,+3.97056E+00
-2.39000E+00,+5.45591E+00,+726.41E-03,+3.96240E+00
-2.38900E+00,+5.45377E+00,+729.26E-03,+3.97664E+00
-2.38800E+00,+5.45274E+00,+721.97E-03,+3.93591E+00
-2.38700E+00,+5.45567E+00,+719.15E-03,+3.92335E+00
-2.38600E+00,+5.45298E+00,+731.17E-03,+3.98705E+00
-2.38500E+00,+5.45383E+00,+723.91E-03,+3.94884E+00
-2.38400E+00,+5.45267E+00,+716.95E-03,+3.91012E+00
-2.38300E+00,+5.45469E+00,+718.96E-03,+3.92209E+00
-2.38200E+00,+5.45181E+00,+723.23E-03,+3.94316E+00
-2.38100E+00,+5.45600E+00,+724.22E-03,+3.95166E+00
-2.38000E+00,+5.45118E+00,+714.43E-03,+3.89366E+00
-2.37900E+00,+5.45690E+00,+720.51E-03,+3.93216E+00
-2.37800E+00,+5.45580E+00,+719.52E-03,+3.92535E+00
-2.37700E+00,+5.45778E+00,+722.37E-03,+3.94298E+00
-2.37600E+00,+5.45445E+00,+724.49E-03,+3.95133E+00
-2.37500E+00,+5.45548E+00,+715.22E-03,+3.90201E+00
-2.37400E+00,+5.45962E+00,+727.38E-03,+3.97058E+00
-2.37300E+00,+5.45467E+00,+721.38E-03,+3.93481E+00
-2.37200E+00,+5.45716E+00,+711.56E-03,+3.88366E+00
-2.37100E+00,+5.45611E+00,+716.38E-03,+3.90801E+00
-2.37000E+00,+5.45713E+00,+724.39E-03,+3.95307E+00
-2.36900E+00,+5.45251E+00,+716.44E-03,+3.90725E+00
-2.36800E+00,+5.45793E+00,+726.80E-03,+3.96705E+00
-2.36700E+00,+5.45716E+00,+724.32E-03,+3.95253E+00
-2.36600E+00,+5.45600E+00,+710.36E-03,+3.87537E+00
-2.36500E+00,+5.45278E+00,+716.91E-03,+3.90838E+00
-2.36400E+00,+5.45373E+00,+722.15E-03,+3.93882E+00
-2.36300E+00,+5.45294E+00,+718.19E-03,+3.91567E+00
-2.36200E+00,+5.44957E+00,+718.10E-03,+3.91340E+00
-2.36100E+00,+5.45438E+00,+738.66E-03,+4.02813E+00
-2.36000E+00,+5.45152E+00,+798.85E-03,+4.35424E+00
-2.35900E+00,+5.45169E+00,+799.66E-03,+4.35919E+00
-2.35800E+00,+5.45483E+00,+802.65E-03,+4.37886E+00
-2.35700E+00,+5.45251E+00,+800.79E-03,+4.36543E+00
-2.35600E+00,+5.44861E+00,+790.98E-03,+4.30939E+00
-2.35500E+00,+5.44935E+00,+794.75E-03,+4.33131E+00
-2.35400E+00,+5.44978E+00,+803.32E-03,+4.37832E+00
-2.35300E+00,+5.45155E+00,+797.24E-03,+4.34530E+00
-2.35200E+00,+5.44724E+00,+796.51E-03,+4.33881E+00
-2.35100E+00,+5.45082E+00,+807.66E-03,+4.40175E+00
-2.35000E+00,+5.44191E+00,+798.03E-03,+4.34238E+00
-2.34900E+00,+5.45291E+00,+723.20E-03,+3.94326E+00
-2.34800E+00,+5.45573E+00,+720.87E-03,+3.93310E+00
-2.34700E+00,+5.45462E+00,+713.39E-03,+3.89079E+00
-2.34600E+00,+5.45734E+00,+723.76E-03,+3.94973E+00
-2.34500E+00,+5.45620E+00,+732.28E-03,+3.99553E+00
-2.34400E+00,+5.45974E+00,+720.62E-03,+3.93513E+00
-2.34300E+00,+5.45486E+00,+716.55E-03,+3.90841E+00
-2.34200E+00,+5.45593E+00,+719.56E-03,+3.92659E+00
-2.34100E+00,+5.45467E+00,+721.90E-03,+3.93795E+00
-2.34000E+00,+5.45516E+00,+720.48E-03,+3.93089E+00
-2.33900E+00,+5.45357E+00,+717.11E-03,+3.91144E+00
-2.33800E+00,+5.45638E+00,+726.68E-03,+3.96433E+00
-2.33700E+00,+5.45116E+00,+713.54E-03,+3.89046E+00
-2.33600E+00,+5.45330E+00,+716.50E-03,+3.90697E+00
-2.33500E+00,+5.45586E+00,+718.99E-03,+3.92308E+00
-2.33400E+00,+5.45506E+00,+721.55E-03,+3.93671E+00
-2.33300E+00,+5.45624E+00,+729.82E-03,+3.98156E+00
-2.33200E+00,+5.45630E+00,+730.67E-03,+3.98610E+00
-2.33100E+00,+5.45974E+00,+718.65E-03,+3.92315E+00
-2.33000E+00,+5.45541E+00,+713.81E-03,+3.89458E+00
-2.32900E+00,+5.45962E+00,+717.34E-03,+3.91735E+00
-2.32800E+00,+5.45280E+00,+712.28E-03,+3.88415E+00
-2.32700E+00,+5.45208E+00,+722.06E-03,+3.93767E+00
-2.32600E+00,+5.45552E+00,+722.64E-03,+3.94289E+00
-2.32500E+00,+5.45381E+00,+724.84E-03,+3.95297E+00
-2.32400E+00,+5.45061E+00,+715.62E-03,+3.90059E+00
-2.32300E+00,+5.45551E+00,+715.16E-03,+3.90186E+00
-2.32200E+00,+5.45168E+00,+720.83E-03,+3.92926E+00
-2.32100E+00,+5.45607E+00,+728.76E-03,+3.97641E+00
-2.32000E+00,+5.45273E+00,+719.75E-03,+3.92386E+00
-2.31900E+00,+5.45414E+00,+718.23E-03,+3.91695E+00
-2.31800E+00,+5.45638E+00,+728.46E-03,+3.97547E+00
-2.31700E+00,+5.45288E+00,+713.80E-03,+3.89277E+00
-2.31600E+00,+5.45175E+00,+726.89E-03,+3.96184E+00
-2.31500E+00,+5.45627E+00,+721.15E-03,+3.93478E+00
-2.31400E+00,+5.45590E+00,+712.61E-03,+3.88835E+00
-2.31300E+00,+5.45539E+00,+721.47E-03,+3.93654E+00
-2.31200E+00,+5.45095E+00,+714.08E-03,+3.89254E+00
-2.31100E+00,+5.45101E+00,+720.77E-03,+3.92933E+00
-2.31000E+00,+5.45230E+00,+721.41E-03,+3.93249E+00
-2.30900E+00,+5.45401E+00,+726.10E-03,+3.96036E+00
-2.30800E+00,+5.45173E+00,+722.76E-03,+3.93950E+00
-2.30700E+00,+5.45154E+00,+719.76E-03,+3.92442E+00
-2.30600E+00,+5.45182E+00,+724.06E-03,+3.94750E+00
-2.30500E+00,+5.45610E+00,+732.81E-03,+3.99863E+00
-2.30400E+00,+5.45336E+00,+711.57E-03,+3.88081E+00
-2.30300E+00,+5.45492E+00,+719.01E-03,+3.92282E+00
-2.30200E+00,+5.45607E+00,+721.46E-03,+3.93679E+00
