x-axis,V2,I2,P2
+5.07000E+00,+5.44602E+00,+904.29E-03,+4.92397E+00
+5.07100E+00,+5.44416E+00,+909.28E-03,+4.94976E+00
+5.07200E+00,+5.44500E+00,+909.20E-03,+4.95075E+00
+5.07300E+00,+5.45100E+00,+870.49E-03,+4.74518E+00
+5.07400E+00,+5.44462E+00,+898.74E-03,+4.89316E+00
+5.07500E+00,+5.44302E+00,+882.45E-03,+4.80329E+00
+5.07600E+00,+5.44628E+00,+886.51E-03,+4.82736E+00
+5.07700E+00,+5.44748E+00,+896.90E-03,+4.88526E+00
+5.07800E+00,+5.44322E+00,+888.83E-03,+4.83774E+00
+5.07900E+00,+5.44405E+00,+884.53E-03,+4.81543E+00
+5.08000E+00,+5.44592E+00,+897.87E-03,+4.88909E+00
+5.08100E+00,+5.44591E+00,+890.83E-03,+4.85118E+00
+5.08200E+00,+5.44184E+00,+895.58E-03,+4.87427E+00
+5.08300E+00,+5.44854E+00,+891.80E-03,+4.85897E+00
+5.08400E+00,+5.44089E+00,+887.94E-03,+4.83131E+00
+5.08500E+00,+5.44374E+00,+888.41E-03,+4.83673E+00
+5.08600E+00,+5.44616E+00,+891.74E-03,+4.85614E+00
+5.08700E+00,+5.44629E+00,+871.82E-03,+4.74764E+00
+5.08800E+00,+5.44751E+00,+872.54E-03,+4.75268E+00
+5.08900E+00,+5.44498E+00,+885.26E-03,+4.81979E+00
+5.09000E+00,+5.44497E+00,+888.46E-03,+4.83761E+00
+5.09100E+00,+5.44551E+00,+885.84E-03,+4.82423E+00
+5.09200E+00,+5.44624E+00,+873.45E-03,+4.75676E+00
+5.09300E+00,+5.44328E+00,+893.95E-03,+4.86521E+00
+5.09400E+00,+5.44938E+00,+883.65E-03,+4.81565E+00
+5.09500E+00,+5.44490E+00,+882.15E-03,+4.80332E+00
+5.09600E+00,+5.44638E+00,+906.59E-03,+4.93735E+00
+5.09700E+00,+5.44685E+00,+885.02E-03,+4.82136E+00
+5.09800E+00,+5.44910E+00,+896.46E-03,+4.88506E+00
+5.09900E+00,+5.44381E+00,+892.36E-03,+4.85731E+00
+5.10000E+00,+5.44867E+00,+888.04E-03,+4.83873E+00
+5.10100E+00,+5.45011E+00,+886.79E-03,+4.83257E+00
+5.10200E+00,+5.44465E+00,+891.82E-03,+4.85611E+00
+5.10300E+00,+5.44507E+00,+893.75E-03,+4.86611E+00
+5.10400E+00,+5.44260E+00,+903.66E-03,+4.91916E+00
+5.10500E+00,+5.44316E+00,+878.42E-03,+4.78166E+00
+5.10600E+00,+5.44677E+00,+889.29E-03,+4.84350E+00
+5.10700E+00,+5.44346E+00,+902.09E-03,+4.91078E+00
+5.10800E+00,+5.44431E+00,+884.24E-03,+4.81444E+00
+5.10900E+00,+5.44358E+00,+892.11E-03,+4.85711E+00
+5.11000E+00,+5.44607E+00,+889.79E-03,+4.84598E+00
+5.11100E+00,+5.44731E+00,+894.71E-03,+4.87386E+00
+5.11200E+00,+5.44338E+00,+895.88E-03,+4.87679E+00
+5.11300E+00,+5.44756E+00,+886.81E-03,+4.83102E+00
+5.11400E+00,+5.44794E+00,+898.91E-03,+4.89641E+00
+5.11500E+00,+5.44321E+00,+892.62E-03,+4.85839E+00
+5.11600E+00,+5.44896E+00,+892.83E-03,+4.86493E+00
+5.11700E+00,+5.44294E+00,+892.72E-03,+4.85921E+00
+5.11800E+00,+5.44684E+00,+888.89E-03,+4.84132E+00
+5.11900E+00,+5.44260E+00,+896.57E-03,+4.87969E+00
+5.12000E+00,+5.44444E+00,+896.66E-03,+4.88272E+00
+5.12100E+00,+5.44632E+00,+886.42E-03,+4.82757E+00
+5.12200E+00,+5.44333E+00,+891.21E-03,+4.85032E+00
+5.12300E+00,+5.44368E+00,+888.30E-03,+4.83592E+00
+5.12400E+00,+5.44242E+00,+901.12E-03,+4.90429E+00
+5.12500E+00,+5.44646E+00,+888.97E-03,+4.84212E+00
+5.12600E+00,+5.44293E+00,+902.90E-03,+4.91440E+00
+5.12700E+00,+5.44604E+00,+880.62E-03,+4.79694E+00
+5.12800E+00,+5.44213E+00,+900.01E-03,+4.89788E+00
+5.12900E+00,+5.44400E+00,+900.44E-03,+4.90231E+00
+5.13000E+00,+5.44359E+00,+891.20E-03,+4.85142E+00
+5.13100E+00,+5.44513E+00,+904.42E-03,+4.92396E+00
+5.13200E+00,+5.44337E+00,+888.47E-03,+4.83652E+00
+5.13300E+00,+5.44580E+00,+875.07E-03,+4.76510E+00
+5.13400E+00,+5.44549E+00,+903.39E-03,+4.91919E+00
+5.13500E+00,+5.44329E+00,+890.06E-03,+4.84397E+00
+5.13600E+00,+5.44625E+00,+886.70E-03,+4.82940E+00
+5.13700E+00,+5.44562E+00,+892.28E-03,+4.85919E+00
+5.13800E+00,+5.44472E+00,+891.73E-03,+4.85498E+00
+5.13900E+00,+5.44774E+00,+882.95E-03,+4.81064E+00
+5.14000E+00,+5.44461E+00,+881.83E-03,+4.80198E+00
+5.14100E+00,+5.44619E+00,+885.50E-03,+4.82247E+00
+5.14200E+00,+5.44491E+00,+896.92E-03,+4.88378E+00
+5.14300E+00,+5.44372E+00,+883.60E-03,+4.81023E+00
+5.14400E+00,+5.44646E+00,+880.91E-03,+4.79866E+00
+5.14500E+00,+5.44618E+00,+891.62E-03,+4.85496E+00
+5.14600E+00,+5.44609E+00,+900.44E-03,+4.90364E+00
+5.14700E+00,+5.44271E+00,+886.39E-03,+4.82377E+00
+5.14800E+00,+5.44431E+00,+879.56E-03,+4.78911E+00
+5.14900E+00,+5.44596E+00,+909.60E-03,+4.95397E+00
+5.15000E+00,+5.44435E+00,+881.67E-03,+4.80039E+00
+5.15100E+00,+5.44555E+00,+877.27E-03,+4.77799E+00
+5.15200E+00,+5.44867E+00,+873.72E-03,+4.75984E+00
+5.15300E+00,+5.44799E+00,+887.41E-03,+4.83557E+00
+5.15400E+00,+5.44799E+00,+895.90E-03,+4.88041E+00
+5.15500E+00,+5.43981E+00,+955.43E-03,+5.19808E+00
+5.15600E+00,+5.44107E+00,+890.07E-03,+4.84261E+00
+5.15700E+00,+5.44812E+00,+884.39E-03,+4.81880E+00
+5.15800E+00,+5.44315E+00,+918.08E-03,+4.99654E+00
+5.15900E+00,+5.44038E+00,+927.13E-03,+5.04430E+00
+5.16000E+00,+5.44769E+00,+858.41E-03,+4.67667E+00
+5.16100E+00,+5.44488E+00,+879.22E-03,+4.78647E+00
+5.16200E+00,+5.44272E+00,+875.87E-03,+4.76624E+00
+5.16300E+00,+5.44349E+00,+856.28E-03,+4.66106E+00
+5.16400E+00,+5.44354E+00,+892.51E-03,+4.85841E+00
+5.16500E+00,+5.44500E+00,+889.00E-03,+4.84125E+00
+5.16600E+00,+5.44774E+00,+895.33E-03,+4.87745E+00
+5.16700E+00,+5.44747E+00,+891.71E-03,+4.85692E+00
+5.16800E+00,+5.44784E+00,+890.28E-03,+4.85000E+00
+5.16900E+00,+5.44052E+00,+883.84E-03,+4.80907E+00
+5.17000E+00,+5.44888E+00,+883.84E-03,+4.81624E+00
+5.17100E+00,+5.44587E+00,+884.04E-03,+4.81355E+00
+5.17200E+00,+5.44419E+00,+887.19E-03,+4.82970E+00
+5.17300E+00,+5.44562E+00,+876.42E-03,+4.77333E+00
+5.17400E+00,+5.44438E+00,+908.66E-03,+4.94815E+00
+5.17500E+00,+5.44544E+00,+876.55E-03,+4.77286E+00
+5.17600E+00,+5.44519E+00,+885.82E-03,+4.82386E+00
+5.17700E+00,+5.44403E+00,+911.86E-03,+4.96385E+00
+5.17800E+00,+5.44825E+00,+864.82E-03,+4.71177E+00
+5.17900E+00,+5.44671E+00,+873.25E-03,+4.75547E+00
+5.18000E+00,+5.44601E+00,+887.45E-03,+4.83272E+00
+5.18100E+00,+5.44545E+00,+893.56E-03,+4.86505E+00
+5.18200E+00,+5.44384E+00,+880.41E-03,+4.79338E+00
+5.18300E+00,+5.44777E+00,+903.92E-03,+4.92438E+00
+5.18400E+00,+5.44596E+00,+898.27E-03,+4.89098E+00
+5.18500E+00,+5.44565E+00,+876.25E-03,+4.77100E+00
+5.18600E+00,+5.44406E+00,+885.37E-03,+4.81898E+00
+5.18700E+00,+5.44203E+00,+903.63E-03,+4.91710E+00
+5.18800E+00,+5.44482E+00,+882.17E-03,+4.80334E+00
+5.18900E+00,+5.44276E+00,+878.57E-03,+4.78266E+00
+5.19000E+00,+5.44601E+00,+891.99E-03,+4.85819E+00
+5.19100E+00,+5.45110E+00,+866.38E-03,+4.72184E+00
+5.19200E+00,+5.44592E+00,+880.95E-03,+4.79720E+00
+5.19300E+00,+5.44427E+00,+878.29E-03,+4.78257E+00
+5.19400E+00,+5.44674E+00,+887.01E-03,+4.83109E+00
+5.19500E+00,+5.44831E+00,+872.65E-03,+4.75511E+00
+5.19600E+00,+5.44717E+00,+877.52E-03,+4.78023E+00
+5.19700E+00,+5.44786E+00,+890.58E-03,+4.85144E+00
+5.19800E+00,+5.44835E+00,+892.08E-03,+4.86093E+00
+5.19900E+00,+5.44347E+00,+880.15E-03,+4.79170E+00
+5.20000E+00,+5.43999E+00,+883.67E-03,+4.80790E+00
+5.20100E+00,+5.44641E+00,+878.55E-03,+4.78464E+00
+5.20200E+00,+5.44668E+00,+877.15E-03,+4.77694E+00
+5.20300E+00,+5.44476E+00,+887.12E-03,+4.83115E+00
+5.20400E+00,+5.44760E+00,+882.41E-03,+4.80659E+00
+5.20500E+00,+5.44868E+00,+879.45E-03,+4.79153E+00
+5.20600E+00,+5.44545E+00,+871.70E-03,+4.74619E+00
+5.20700E+00,+5.44550E+00,+883.06E-03,+4.80942E+00
+5.20800E+00,+5.44657E+00,+883.62E-03,+4.81273E+00
+5.20900E+00,+5.44800E+00,+896.45E-03,+4.88418E+00
+5.21000E+00,+5.44525E+00,+891.14E-03,+4.85344E+00
+5.21100E+00,+5.44753E+00,+896.73E-03,+4.88514E+00
+5.21200E+00,+5.44260E+00,+886.62E-03,+4.82566E+00
+5.21300E+00,+5.44277E+00,+886.05E-03,+4.82245E+00
+5.21400E+00,+5.44720E+00,+881.71E-03,+4.80256E+00
+5.21500E+00,+5.44377E+00,+867.40E-03,+4.72130E+00
+5.21600E+00,+5.44408E+00,+888.82E-03,+4.83941E+00
+5.21700E+00,+5.44337E+00,+887.82E-03,+4.83291E+00
+5.21800E+00,+5.44444E+00,+903.85E-03,+4.92002E+00
+5.21900E+00,+5.44508E+00,+886.46E-03,+4.82769E+00
+5.22000E+00,+5.44173E+00,+885.95E-03,+4.82087E+00
+5.22100E+00,+5.44940E+00,+888.04E-03,+4.84032E+00
+5.22200E+00,+5.44717E+00,+903.10E-03,+4.91914E+00
+5.22300E+00,+5.44327E+00,+887.86E-03,+4.83390E+00
+5.22400E+00,+5.44016E+00,+890.54E-03,+4.84532E+00
+5.22500E+00,+5.44264E+00,+867.80E-03,+4.72316E+00
+5.22600E+00,+5.44582E+00,+878.80E-03,+4.78560E+00
+5.22700E+00,+5.44577E+00,+891.35E-03,+4.85351E+00
+5.22800E+00,+5.44486E+00,+881.23E-03,+4.79789E+00
+5.22900E+00,+5.44534E+00,+888.47E-03,+4.83739E+00
+5.23000E+00,+5.44416E+00,+882.63E-03,+4.80535E+00
+5.23100E+00,+5.44389E+00,+889.64E-03,+4.84350E+00
+5.23200E+00,+5.44953E+00,+867.85E-03,+4.72866E+00
+5.23300E+00,+5.44466E+00,+870.71E-03,+4.74030E+00
+5.23400E+00,+5.45043E+00,+896.98E-03,+4.88937E+00
+5.23500E+00,+5.44485E+00,+884.05E-03,+4.81377E+00
+5.23600E+00,+5.44479E+00,+885.36E-03,+4.81971E+00
+5.23700E+00,+5.44551E+00,+893.28E-03,+4.86452E+00
+5.23800E+00,+5.44657E+00,+892.16E-03,+4.85928E+00
+5.23900E+00,+5.44516E+00,+889.34E-03,+4.84269E+00
+5.24000E+00,+5.44994E+00,+881.07E-03,+4.80091E+00
+5.24100E+00,+5.44677E+00,+883.65E-03,+4.81362E+00
+5.24200E+00,+5.44539E+00,+897.91E-03,+4.88856E+00
+5.24300E+00,+5.44796E+00,+877.09E-03,+4.77735E+00
+5.24400E+00,+5.43899E+00,+894.16E-03,+4.86262E+00
+5.24500E+00,+5.44567E+00,+915.61E-03,+4.98554E+00
+5.24600E+00,+5.44273E+00,+909.30E-03,+4.94927E+00
+5.24700E+00,+5.44518E+00,+921.91E-03,+5.01989E+00
+5.24800E+00,+5.44277E+00,+887.75E-03,+4.83169E+00
+5.24900E+00,+5.44516E+00,+889.15E-03,+4.84120E+00
+5.25000E+00,+5.44688E+00,+890.02E-03,+4.84718E+00
+5.25100E+00,+5.44678E+00,+899.40E-03,+4.89972E+00
+5.25200E+00,+5.44617E+00,+887.75E-03,+4.83537E+00
+5.25300E+00,+5.44657E+00,+899.27E-03,+4.89886E+00
+5.25400E+00,+5.44319E+00,+891.16E-03,+4.85049E+00
+5.25500E+00,+5.44210E+00,+895.80E-03,+4.87533E+00
+5.25600E+00,+5.44763E+00,+895.83E-03,+4.88002E+00
+5.25700E+00,+5.44137E+00,+976.08E-03,+5.31081E+00
+5.25800E+00,+5.44074E+00,+969.04E-03,+5.27181E+00
+5.25900E+00,+5.44390E+00,+902.87E-03,+4.91444E+00
+5.26000E+00,+5.44565E+00,+893.13E-03,+4.86425E+00
+5.26100E+00,+5.44089E+00,+890.92E-03,+4.84794E+00
+5.26200E+00,+5.44515E+00,+871.58E-03,+4.74611E+00
+5.26300E+00,+5.44893E+00,+906.61E-03,+4.94035E+00
+5.26400E+00,+5.44875E+00,+882.59E-03,+4.80833E+00
+5.26500E+00,+5.44753E+00,+874.94E-03,+4.76608E+00
+5.26600E+00,+5.44553E+00,+888.54E-03,+4.83894E+00
+5.26700E+00,+5.44564E+00,+883.30E-03,+4.81001E+00
+5.26800E+00,+5.44356E+00,+881.32E-03,+4.79774E+00
+5.26900E+00,+5.44319E+00,+912.89E-03,+4.97006E+00
+5.27000E+00,+5.44550E+00,+878.19E-03,+4.78309E+00
+5.27100E+00,+5.44204E+00,+883.35E-03,+4.80796E+00
+5.27200E+00,+5.44665E+00,+902.47E-03,+4.91502E+00
+5.27300E+00,+5.44293E+00,+893.50E-03,+4.86280E+00
+5.27400E+00,+5.44221E+00,+910.19E-03,+4.95425E+00
+5.27500E+00,+5.44472E+00,+912.66E-03,+4.96987E+00
+5.27600E+00,+5.44413E+00,+897.30E-03,+4.88506E+00
+5.27700E+00,+5.44408E+00,+896.44E-03,+4.87991E+00
+5.27800E+00,+5.43948E+00,+895.77E-03,+4.87243E+00
+5.27900E+00,+5.44495E+00,+892.43E-03,+4.85860E+00
+5.28000E+00,+5.44723E+00,+902.22E-03,+4.91433E+00
+5.28100E+00,+5.44511E+00,+886.35E-03,+4.82560E+00
+5.28200E+00,+5.44700E+00,+891.76E-03,+4.85704E+00
+5.28300E+00,+5.44387E+00,+905.31E-03,+4.92913E+00
+5.28400E+00,+5.44166E+00,+887.49E-03,+4.83011E+00
+5.28500E+00,+5.44768E+00,+899.71E-03,+4.90033E+00
+5.28600E+00,+5.44258E+00,+897.13E-03,+4.88205E+00
+5.28700E+00,+5.44487E+00,+901.70E-03,+4.91056E+00
+5.28800E+00,+5.44473E+00,+902.41E-03,+4.91392E+00
+5.28900E+00,+5.44418E+00,+887.48E-03,+4.83243E+00
+5.29000E+00,+5.44315E+00,+891.89E-03,+4.85401E+00
+5.29100E+00,+5.44177E+00,+889.63E-03,+4.84083E+00
+5.29200E+00,+5.44261E+00,+881.18E-03,+4.79566E+00
+5.29300E+00,+5.44523E+00,+891.98E-03,+4.85753E+00
+5.29400E+00,+5.44476E+00,+888.90E-03,+4.84063E+00
+5.29500E+00,+5.44513E+00,+882.71E-03,+4.80731E+00
+5.29600E+00,+5.44477E+00,+881.23E-03,+4.79822E+00
+5.29700E+00,+5.44372E+00,+883.26E-03,+4.80835E+00
+5.29800E+00,+5.44325E+00,+898.20E-03,+4.88876E+00
+5.29900E+00,+5.44323E+00,+885.21E-03,+4.81846E+00
+5.30000E+00,+5.44545E+00,+862.60E-03,+4.69635E+00
+5.30100E+00,+5.44411E+00,+887.20E-03,+4.82996E+00
+5.30200E+00,+5.44264E+00,+876.51E-03,+4.77064E+00
+5.30300E+00,+5.44467E+00,+886.72E-03,+4.82793E+00
+5.30400E+00,+5.44226E+00,+887.19E-03,+4.82729E+00
+5.30500E+00,+5.43997E+00,+884.81E-03,+4.81378E+00
+5.30600E+00,+5.44552E+00,+892.81E-03,+4.86244E+00
+5.30700E+00,+5.44453E+00,+888.44E-03,+4.83774E+00
+5.30800E+00,+5.44545E+00,+883.57E-03,+4.81162E+00
+5.30900E+00,+5.44580E+00,+887.02E-03,+4.83134E+00
+5.31000E+00,+5.44760E+00,+889.61E-03,+4.84689E+00
+5.31100E+00,+5.44663E+00,+878.40E-03,+4.78452E+00
+5.31200E+00,+5.44589E+00,+893.39E-03,+4.86486E+00
+5.31300E+00,+5.44496E+00,+870.13E-03,+4.73815E+00
+5.31400E+00,+5.44851E+00,+877.50E-03,+4.78018E+00
+5.31500E+00,+5.44647E+00,+891.20E-03,+4.85315E+00
+5.31600E+00,+5.44678E+00,+886.71E-03,+4.82880E+00
+5.31700E+00,+5.44377E+00,+888.35E-03,+4.83550E+00
+5.31800E+00,+5.44091E+00,+890.78E-03,+4.84686E+00
+5.31900E+00,+5.44774E+00,+898.15E-03,+4.89288E+00
+5.32000E+00,+5.44115E+00,+901.43E-03,+4.90525E+00
+5.32100E+00,+5.44348E+00,+894.42E-03,+4.86895E+00
+5.32200E+00,+5.44660E+00,+885.87E-03,+4.82495E+00
+5.32300E+00,+5.44742E+00,+895.95E-03,+4.88101E+00
+5.32400E+00,+5.44450E+00,+890.75E-03,+4.85017E+00
+5.32500E+00,+5.44693E+00,+872.57E-03,+4.75338E+00
+5.32600E+00,+5.44401E+00,+885.12E-03,+4.81785E+00
+5.32700E+00,+5.44672E+00,+893.73E-03,+4.86741E+00
+5.32800E+00,+5.44525E+00,+880.80E-03,+4.79671E+00
+5.32900E+00,+5.44641E+00,+892.89E-03,+4.86351E+00
+5.33000E+00,+5.44619E+00,+880.66E-03,+4.79579E+00
+5.33100E+00,+5.44615E+00,+875.84E-03,+4.76968E+00
+5.33200E+00,+5.44240E+00,+902.41E-03,+4.91103E+00
+5.33300E+00,+5.44411E+00,+897.42E-03,+4.88576E+00
+5.33400E+00,+5.44376E+00,+895.87E-03,+4.87663E+00
+5.33500E+00,+5.44802E+00,+880.43E-03,+4.79704E+00
+5.33600E+00,+5.44169E+00,+897.76E-03,+4.88496E+00
+5.33700E+00,+5.44628E+00,+890.65E-03,+4.85087E+00
+5.33800E+00,+5.44443E+00,+878.32E-03,+4.78161E+00
+5.33900E+00,+5.44306E+00,+889.15E-03,+4.83954E+00
+5.34000E+00,+5.44669E+00,+888.90E-03,+4.84096E+00
+5.34100E+00,+5.44283E+00,+889.92E-03,+4.84410E+00
+5.34200E+00,+5.44353E+00,+870.00E-03,+4.73595E+00
+5.34300E+00,+5.44377E+00,+876.28E-03,+4.77006E+00
+5.34400E+00,+5.44609E+00,+878.68E-03,+4.78606E+00
+5.34500E+00,+5.44290E+00,+891.95E-03,+4.85504E+00
+5.34600E+00,+5.44272E+00,+913.54E-03,+4.97273E+00
+5.34700E+00,+5.44539E+00,+916.32E-03,+4.99034E+00
+5.34800E+00,+5.44404E+00,+916.51E-03,+4.98950E+00
+5.34900E+00,+5.44266E+00,+892.44E-03,+4.85759E+00
+5.35000E+00,+5.44522E+00,+865.24E-03,+4.71215E+00
+5.35100E+00,+5.44716E+00,+875.10E-03,+4.76682E+00
+5.35200E+00,+5.44260E+00,+897.59E-03,+4.88440E+00
+5.35300E+00,+5.44814E+00,+891.17E-03,+4.85549E+00
+5.35400E+00,+5.44674E+00,+868.27E-03,+4.72930E+00
+5.35500E+00,+5.44636E+00,+884.71E-03,+4.81753E+00
+5.35600E+00,+5.44317E+00,+887.97E-03,+4.83408E+00
+5.35700E+00,+5.44591E+00,+890.39E-03,+4.84875E+00
+5.35800E+00,+5.44370E+00,+895.26E-03,+4.87300E+00
+5.35900E+00,+5.44503E+00,+907.13E-03,+4.93999E+00
+5.36000E+00,+5.44146E+00,+962.45E-03,+5.23695E+00
+5.36100E+00,+5.44567E+00,+892.04E-03,+4.85699E+00
+5.36200E+00,+5.44260E+00,+898.20E-03,+4.88907E+00
+5.36300E+00,+5.44257E+00,+886.98E-03,+4.82816E+00
+5.36400E+00,+5.44555E+00,+883.66E-03,+4.81212E+00
+5.36500E+00,+5.44157E+00,+893.88E-03,+4.86393E+00
+5.36600E+00,+5.44427E+00,+900.13E-03,+4.89964E+00
+5.36700E+00,+5.44741E+00,+890.54E-03,+4.85059E+00
+5.36800E+00,+5.44481E+00,+894.80E-03,+4.87177E+00
+5.36900E+00,+5.44267E+00,+880.29E-03,+4.79183E+00
+5.37000E+00,+5.44423E+00,+893.91E-03,+4.86698E+00
+5.37100E+00,+5.44229E+00,+875.13E-03,+4.76217E+00
+5.37200E+00,+5.44280E+00,+888.41E-03,+4.83519E+00
+5.37300E+00,+5.44254E+00,+901.85E-03,+4.90942E+00
+5.37400E+00,+5.44146E+00,+904.95E-03,+4.92438E+00
+5.37500E+00,+5.44796E+00,+907.18E-03,+4.94312E+00
+5.37600E+00,+5.44532E+00,+911.67E-03,+4.96396E+00
+5.37700E+00,+5.44478E+00,+887.63E-03,+4.83368E+00
+5.37800E+00,+5.44089E+00,+887.82E-03,+4.83013E+00
+5.37900E+00,+5.44545E+00,+894.36E-03,+4.86933E+00
+5.38000E+00,+5.44545E+00,+891.48E-03,+4.85464E+00
+5.38100E+00,+5.44871E+00,+904.97E-03,+4.93169E+00
+5.38200E+00,+5.44501E+00,+874.99E-03,+4.76386E+00
+5.38300E+00,+5.44264E+00,+903.29E-03,+4.91629E+00
+5.38400E+00,+5.44130E+00,+908.96E-03,+4.94622E+00
+5.38500E+00,+5.44758E+00,+884.79E-03,+4.82034E+00
+5.38600E+00,+5.44295E+00,+904.12E-03,+4.92178E+00
+5.38700E+00,+5.44439E+00,+899.71E-03,+4.89856E+00
+5.38800E+00,+5.44336E+00,+898.14E-03,+4.88843E+00
+5.38900E+00,+5.44363E+00,+911.73E-03,+4.96303E+00
+5.39000E+00,+5.44558E+00,+896.30E-03,+4.88021E+00
+5.39100E+00,+5.44233E+00,+891.89E-03,+4.85398E+00
+5.39200E+00,+5.44841E+00,+871.98E-03,+4.75122E+00
+5.39300E+00,+5.44453E+00,+898.27E-03,+4.89049E+00
+5.39400E+00,+5.44252E+00,+912.13E-03,+4.96439E+00
+5.39500E+00,+5.44190E+00,+879.74E-03,+4.78760E+00
+5.39600E+00,+5.44581E+00,+897.42E-03,+4.88653E+00
+5.39700E+00,+5.44209E+00,+893.29E-03,+4.86165E+00
+5.39800E+00,+5.44372E+00,+894.45E-03,+4.86929E+00
+5.39900E+00,+5.44572E+00,+862.79E-03,+4.69850E+00
+5.40000E+00,+5.44367E+00,+905.02E-03,+4.92646E+00
+5.40100E+00,+5.44561E+00,+895.74E-03,+4.87788E+00
+5.40200E+00,+5.44764E+00,+878.57E-03,+4.78579E+00
+5.40300E+00,+5.44722E+00,+890.62E-03,+4.85123E+00
+5.40400E+00,+5.44307E+00,+882.62E-03,+4.80350E+00
+5.40500E+00,+5.44420E+00,+901.71E-03,+4.90941E+00
+5.40600E+00,+5.44216E+00,+875.67E-03,+4.76538E+00
+5.40700E+00,+5.44652E+00,+875.76E-03,+4.77014E+00
+5.40800E+00,+5.44589E+00,+879.87E-03,+4.79087E+00
+5.40900E+00,+5.44478E+00,+903.52E-03,+4.91929E+00
+5.41000E+00,+5.44358E+00,+891.90E-03,+4.85581E+00
+5.41100E+00,+5.44121E+00,+900.81E-03,+4.90141E+00
+5.41200E+00,+5.44645E+00,+894.05E-03,+4.86957E+00
+5.41300E+00,+5.44679E+00,+881.06E-03,+4.79789E+00
+5.41400E+00,+5.44395E+00,+897.11E-03,+4.88378E+00
+5.41500E+00,+5.44262E+00,+875.02E-03,+4.76326E+00
+5.41600E+00,+5.44514E+00,+896.21E-03,+4.87989E+00
+5.41700E+00,+5.44388E+00,+898.49E-03,+4.89075E+00
+5.41800E+00,+5.44668E+00,+881.60E-03,+4.80072E+00
+5.41900E+00,+5.44453E+00,+893.97E-03,+4.86757E+00
+5.42000E+00,+5.44355E+00,+888.57E-03,+4.83630E+00
+5.42100E+00,+5.44454E+00,+895.36E-03,+4.87476E+00
+5.42200E+00,+5.44356E+00,+888.72E-03,+4.83787E+00
+5.42300E+00,+5.44089E+00,+890.09E-03,+4.84325E+00
+5.42400E+00,+5.44544E+00,+902.41E-03,+4.91355E+00
+5.42500E+00,+5.44430E+00,+888.52E-03,+4.83815E+00
+5.42600E+00,+5.44537E+00,+877.02E-03,+4.77539E+00
+5.42700E+00,+5.44282E+00,+886.26E-03,+4.82334E+00
+5.42800E+00,+5.44288E+00,+891.21E-03,+4.85004E+00
+5.42900E+00,+5.44819E+00,+883.25E-03,+4.81179E+00
+5.43000E+00,+5.43931E+00,+914.77E-03,+4.97486E+00
+5.43100E+00,+5.44176E+00,+921.56E-03,+5.01465E+00
+5.43200E+00,+5.44553E+00,+869.27E-03,+4.73326E+00
+5.43300E+00,+5.44724E+00,+877.59E-03,+4.78002E+00
+5.43400E+00,+5.44482E+00,+894.56E-03,+4.87146E+00
+5.43500E+00,+5.44234E+00,+888.96E-03,+4.83732E+00
+5.43600E+00,+5.44318E+00,+879.34E-03,+4.78604E+00
+5.43700E+00,+5.44420E+00,+895.55E-03,+4.87586E+00
+5.43800E+00,+5.44216E+00,+895.97E-03,+4.87521E+00
+5.43900E+00,+5.44418E+00,+881.07E-03,+4.79682E+00
+5.44000E+00,+5.44384E+00,+880.88E-03,+4.79502E+00
+5.44100E+00,+5.44253E+00,+866.07E-03,+4.71440E+00
+5.44200E+00,+5.44443E+00,+891.37E-03,+4.85266E+00
+5.44300E+00,+5.44697E+00,+896.80E-03,+4.88561E+00
+5.44400E+00,+5.44275E+00,+879.41E-03,+4.78650E+00
+5.44500E+00,+5.44266E+00,+876.49E-03,+4.77087E+00
+5.44600E+00,+5.44943E+00,+891.98E-03,+4.86147E+00
+5.44700E+00,+5.44713E+00,+890.95E-03,+4.85403E+00
+5.44800E+00,+5.44457E+00,+880.20E-03,+4.79186E+00
+5.44900E+00,+5.44338E+00,+873.59E-03,+4.75450E+00
+5.45000E+00,+5.44424E+00,+876.69E-03,+4.77200E+00
+5.45100E+00,+5.44545E+00,+891.13E-03,+4.85163E+00
+5.45200E+00,+5.44564E+00,+869.48E-03,+4.73564E+00
+5.45300E+00,+5.44580E+00,+873.85E-03,+4.75872E+00
+5.45400E+00,+5.44396E+00,+878.98E-03,+4.78570E+00
+5.45500E+00,+5.44422E+00,+892.44E-03,+4.85948E+00
+5.45600E+00,+5.44236E+00,+882.19E-03,+4.80188E+00
+5.45700E+00,+5.44966E+00,+869.81E-03,+4.74038E+00
+5.45800E+00,+5.44113E+00,+875.42E-03,+4.76240E+00
+5.45900E+00,+5.44475E+00,+890.43E-03,+4.84852E+00
+5.46000E+00,+5.44312E+00,+889.34E-03,+4.84104E+00
+5.46100E+00,+5.44429E+00,+888.30E-03,+4.83637E+00
+5.46200E+00,+5.44141E+00,+962.70E-03,+5.23877E+00
+5.46300E+00,+5.44233E+00,+927.08E-03,+5.04550E+00
+5.46400E+00,+5.44501E+00,+904.03E-03,+4.92163E+00
+5.46500E+00,+5.44757E+00,+889.62E-03,+4.84630E+00
+5.46600E+00,+5.44690E+00,+890.59E-03,+4.85084E+00
+5.46700E+00,+5.44374E+00,+879.46E-03,+4.78837E+00
+5.46800E+00,+5.44241E+00,+892.58E-03,+4.85791E+00
