x-axis,V2,I2,P2
-2.59400E+00,+5.09652E+00,+64.11E-03,+326.35E-03
-2.59300E+00,+5.09864E+00,+57.77E-03,+295.23E-03
-2.59200E+00,+5.09979E+00,+67.56E-03,+345.02E-03
-2.59100E+00,+5.10079E+00,+54.67E-03,+277.98E-03
-2.59000E+00,+5.09398E+00,+61.81E-03,+315.65E-03
-2.58900E+00,+5.10113E+00,+59.99E-03,+307.77E-03
-2.58800E+00,+5.09865E+00,+64.26E-03,+329.56E-03
-2.58700E+00,+5.09780E+00,+58.24E-03,+295.01E-03
-2.58600E+00,+5.09915E+00,+65.32E-03,+334.61E-03
-2.58500E+00,+5.10034E+00,+55.23E-03,+281.89E-03
-2.58400E+00,+5.09958E+00,+60.55E-03,+307.62E-03
-2.58300E+00,+5.09806E+00,+57.92E-03,+296.95E-03
-2.58200E+00,+5.09915E+00,+52.18E-03,+265.28E-03
-2.58100E+00,+5.09589E+00,+60.64E-03,+308.23E-03
-2.58000E+00,+5.09994E+00,+63.06E-03,+322.46E-03
-2.57900E+00,+5.10262E+00,+66.39E-03,+340.10E-03
-2.57800E+00,+5.09783E+00,+61.85E-03,+314.14E-03
-2.57700E+00,+5.09780E+00,+52.60E-03,+267.31E-03
-2.57600E+00,+5.10030E+00,+62.11E-03,+317.72E-03
-2.57500E+00,+5.09744E+00,+66.84E-03,+340.53E-03
-2.57400E+00,+5.09648E+00,+64.65E-03,+329.52E-03
-2.57300E+00,+5.09921E+00,+63.22E-03,+323.08E-03
-2.57200E+00,+5.09552E+00,+50.97E-03,+260.89E-03
-2.57100E+00,+5.10001E+00,+65.30E-03,+332.80E-03
-2.57000E+00,+5.10101E+00,+60.63E-03,+308.52E-03
-2.56900E+00,+5.09814E+00,+58.28E-03,+297.00E-03
-2.56800E+00,+5.09780E+00,+54.31E-03,+275.63E-03
-2.56700E+00,+5.10006E+00,+57.21E-03,+292.87E-03
-2.56600E+00,+5.09986E+00,+66.55E-03,+339.76E-03
-2.56500E+00,+5.09559E+00,+62.32E-03,+319.06E-03
-2.56400E+00,+5.09937E+00,+52.85E-03,+270.27E-03
-2.56300E+00,+5.09831E+00,+65.23E-03,+331.38E-03
-2.56200E+00,+5.09680E+00,+58.71E-03,+297.91E-03
-2.56100E+00,+5.09557E+00,+59.11E-03,+299.75E-03
-2.56000E+00,+5.09737E+00,+61.14E-03,+311.10E-03
-2.55900E+00,+5.09967E+00,+53.89E-03,+273.91E-03
-2.55800E+00,+5.09794E+00,+60.81E-03,+309.45E-03
-2.55700E+00,+5.09664E+00,+66.84E-03,+340.96E-03
-2.55600E+00,+5.10008E+00,+61.73E-03,+312.96E-03
-2.55500E+00,+5.09721E+00,+59.21E-03,+302.93E-03
-2.55400E+00,+5.09901E+00,+64.03E-03,+326.04E-03
-2.55300E+00,+5.10003E+00,+66.36E-03,+338.36E-03
-2.55200E+00,+5.09687E+00,+57.23E-03,+290.44E-03
-2.55100E+00,+5.09973E+00,+59.72E-03,+303.15E-03
-2.55000E+00,+5.09744E+00,+57.52E-03,+292.79E-03
-2.54900E+00,+5.09564E+00,+53.29E-03,+271.74E-03
-2.54800E+00,+5.09595E+00,+62.80E-03,+320.07E-03
-2.54700E+00,+5.09730E+00,+67.48E-03,+343.52E-03
-2.54600E+00,+5.09823E+00,+52.58E-03,+268.88E-03
-2.54500E+00,+5.09780E+00,+55.48E-03,+284.78E-03
-2.54400E+00,+5.09481E+00,+61.66E-03,+315.32E-03
-2.54300E+00,+5.09985E+00,+68.59E-03,+349.68E-03
-2.54200E+00,+5.10001E+00,+54.85E-03,+278.87E-03
-2.54100E+00,+5.10096E+00,+66.81E-03,+341.43E-03
-2.54000E+00,+5.09950E+00,+62.86E-03,+322.42E-03
-2.53900E+00,+5.09844E+00,+59.83E-03,+303.49E-03
-2.53800E+00,+5.09709E+00,+67.19E-03,+340.27E-03
-2.53700E+00,+5.09687E+00,+53.38E-03,+271.17E-03
-2.53600E+00,+5.09916E+00,+53.03E-03,+269.65E-03
-2.53500E+00,+5.09819E+00,+49.13E-03,+249.52E-03
-2.53400E+00,+5.09691E+00,+64.24E-03,+325.98E-03
-2.53300E+00,+5.09682E+00,+61.54E-03,+312.35E-03
-2.53200E+00,+5.09579E+00,+55.26E-03,+282.10E-03
-2.53100E+00,+5.09730E+00,+59.10E-03,+302.45E-03
-2.53000E+00,+5.09845E+00,+65.00E-03,+329.32E-03
-2.52900E+00,+5.09693E+00,+60.37E-03,+308.23E-03
-2.52800E+00,+5.10108E+00,+64.62E-03,+331.38E-03
-2.52700E+00,+5.09994E+00,+63.34E-03,+323.37E-03
-2.52600E+00,+5.09812E+00,+65.12E-03,+332.18E-03
-2.52500E+00,+5.09611E+00,+60.72E-03,+308.86E-03
-2.52400E+00,+5.09780E+00,+54.50E-03,+277.39E-03
-2.52300E+00,+5.09728E+00,+52.59E-03,+269.60E-03
-2.52200E+00,+5.09830E+00,+48.95E-03,+250.40E-03
-2.52100E+00,+5.09567E+00,+59.30E-03,+301.37E-03
-2.52000E+00,+5.09879E+00,+63.07E-03,+321.91E-03
-2.51900E+00,+5.09837E+00,+64.34E-03,+328.32E-03
-2.51800E+00,+5.09669E+00,+56.51E-03,+288.86E-03
-2.51700E+00,+5.09673E+00,+60.17E-03,+307.20E-03
-2.51600E+00,+5.09752E+00,+66.36E-03,+340.27E-03
-2.51500E+00,+5.09986E+00,+68.31E-03,+349.80E-03
-2.51400E+00,+5.09851E+00,+60.57E-03,+309.78E-03
-2.51300E+00,+5.09685E+00,+66.54E-03,+341.18E-03
-2.51200E+00,+5.09965E+00,+55.27E-03,+280.98E-03
-2.51100E+00,+5.09884E+00,+55.99E-03,+285.53E-03
-2.51000E+00,+5.09883E+00,+59.52E-03,+304.41E-03
-2.50900E+00,+5.09879E+00,+56.14E-03,+285.15E-03
-2.50800E+00,+5.09665E+00,+59.83E-03,+303.51E-03
-2.50700E+00,+5.09629E+00,+60.02E-03,+306.28E-03
-2.50600E+00,+5.10001E+00,+72.83E-03,+370.03E-03
-2.50500E+00,+5.10076E+00,+61.20E-03,+312.30E-03
-2.50400E+00,+5.09630E+00,+59.50E-03,+302.25E-03
-2.50300E+00,+5.09839E+00,+60.94E-03,+308.76E-03
-2.50200E+00,+5.09909E+00,+67.83E-03,+345.98E-03
-2.50100E+00,+5.09984E+00,+70.04E-03,+355.65E-03
-2.50000E+00,+5.09766E+00,+54.89E-03,+277.47E-03
-2.49900E+00,+5.09932E+00,+57.53E-03,+292.47E-03
-2.49800E+00,+5.10126E+00,+58.55E-03,+299.90E-03
-2.49700E+00,+5.09987E+00,+59.84E-03,+305.74E-03
-2.49600E+00,+5.09788E+00,+53.40E-03,+270.94E-03
-2.49500E+00,+5.09465E+00,+59.18E-03,+300.57E-03
-2.49400E+00,+5.09723E+00,+51.09E-03,+259.59E-03
-2.49300E+00,+5.09226E+00,+60.88E-03,+308.55E-03
-2.49200E+00,+5.09894E+00,+65.66E-03,+334.34E-03
-2.49100E+00,+5.10010E+00,+54.89E-03,+279.23E-03
-2.49000E+00,+5.09937E+00,+64.29E-03,+327.77E-03
-2.48900E+00,+5.09713E+00,+71.00E-03,+362.53E-03
-2.48800E+00,+5.09851E+00,+66.37E-03,+338.55E-03
-2.48700E+00,+5.09824E+00,+59.98E-03,+304.22E-03
-2.48600E+00,+5.09752E+00,+62.41E-03,+315.96E-03
-2.48500E+00,+5.09944E+00,+66.61E-03,+341.03E-03
-2.48400E+00,+5.09865E+00,+60.42E-03,+309.51E-03
-2.48300E+00,+5.09875E+00,+60.72E-03,+310.55E-03
-2.48200E+00,+5.09772E+00,+58.97E-03,+301.94E-03
-2.48100E+00,+5.09759E+00,+64.60E-03,+330.56E-03
-2.48000E+00,+5.09773E+00,+51.82E-03,+262.19E-03
-2.47900E+00,+5.09791E+00,+60.19E-03,+307.32E-03
-2.47800E+00,+5.09677E+00,+59.97E-03,+307.62E-03
-2.47700E+00,+5.09848E+00,+68.13E-03,+347.12E-03
-2.47600E+00,+5.09551E+00,+63.38E-03,+322.47E-03
-2.47500E+00,+5.09803E+00,+69.00E-03,+351.19E-03
-2.47400E+00,+5.09944E+00,+56.33E-03,+288.52E-03
-2.47300E+00,+5.09896E+00,+66.05E-03,+337.55E-03
-2.47200E+00,+5.09666E+00,+63.19E-03,+320.71E-03
-2.47100E+00,+5.09833E+00,+65.77E-03,+334.13E-03
-2.47000E+00,+5.10148E+00,+60.42E-03,+306.48E-03
-2.46900E+00,+5.09454E+00,+61.53E-03,+315.03E-03
-2.46800E+00,+5.09952E+00,+64.02E-03,+326.07E-03
-2.46700E+00,+5.10041E+00,+62.95E-03,+321.41E-03
-2.46600E+00,+5.09656E+00,+57.49E-03,+292.21E-03
-2.46500E+00,+5.10017E+00,+61.91E-03,+315.98E-03
-2.46400E+00,+5.09852E+00,+67.76E-03,+346.82E-03
-2.46300E+00,+5.09725E+00,+63.31E-03,+321.09E-03
-2.46200E+00,+5.09901E+00,+64.62E-03,+330.28E-03
-2.46100E+00,+5.09945E+00,+64.82E-03,+332.74E-03
-2.46000E+00,+5.09723E+00,+57.03E-03,+291.58E-03
-2.45900E+00,+5.09380E+00,+62.20E-03,+316.90E-03
-2.45800E+00,+5.09837E+00,+60.95E-03,+310.32E-03
-2.45700E+00,+5.09931E+00,+59.62E-03,+303.92E-03
-2.45600E+00,+5.09765E+00,+63.39E-03,+322.37E-03
-2.45500E+00,+5.09898E+00,+64.96E-03,+330.85E-03
-2.45400E+00,+5.09828E+00,+61.94E-03,+314.99E-03
-2.45300E+00,+5.09926E+00,+53.73E-03,+272.60E-03
-2.45200E+00,+5.10036E+00,+55.34E-03,+281.03E-03
-2.45100E+00,+5.09650E+00,+58.78E-03,+299.06E-03
-2.45000E+00,+5.09802E+00,+66.29E-03,+339.63E-03
-2.44900E+00,+5.10083E+00,+64.63E-03,+329.88E-03
-2.44800E+00,+5.09666E+00,+55.57E-03,+285.22E-03
-2.44700E+00,+5.09712E+00,+54.27E-03,+277.04E-03
-2.44600E+00,+5.09578E+00,+60.59E-03,+307.00E-03
-2.44500E+00,+5.09548E+00,+58.30E-03,+297.47E-03
-2.44400E+00,+5.09894E+00,+61.10E-03,+312.99E-03
-2.44300E+00,+5.09813E+00,+60.55E-03,+309.32E-03
-2.44200E+00,+5.09586E+00,+59.46E-03,+304.06E-03
-2.44100E+00,+5.09507E+00,+63.55E-03,+323.53E-03
-2.44000E+00,+5.09658E+00,+60.74E-03,+309.97E-03
-2.43900E+00,+5.09988E+00,+67.00E-03,+341.80E-03
-2.43800E+00,+5.09454E+00,+57.55E-03,+294.01E-03
-2.43700E+00,+5.09731E+00,+63.57E-03,+323.87E-03
-2.43600E+00,+5.10066E+00,+60.02E-03,+304.66E-03
-2.43500E+00,+5.09780E+00,+60.11E-03,+306.68E-03
-2.43400E+00,+5.09943E+00,+54.45E-03,+277.98E-03
-2.43300E+00,+5.09780E+00,+51.20E-03,+261.79E-03
-2.43200E+00,+5.09873E+00,+54.94E-03,+278.12E-03
-2.43100E+00,+5.09856E+00,+61.67E-03,+314.35E-03
-2.43000E+00,+5.09691E+00,+61.08E-03,+311.74E-03
-2.42900E+00,+5.10176E+00,+62.37E-03,+316.43E-03
-2.42800E+00,+5.09751E+00,+59.55E-03,+305.72E-03
-2.42700E+00,+5.10118E+00,+63.26E-03,+321.92E-03
-2.42600E+00,+5.09762E+00,+58.26E-03,+295.14E-03
-2.42500E+00,+5.09484E+00,+53.44E-03,+271.59E-03
-2.42400E+00,+5.09544E+00,+59.25E-03,+301.07E-03
-2.42300E+00,+5.09947E+00,+67.85E-03,+346.19E-03
-2.42200E+00,+5.10089E+00,+64.68E-03,+328.95E-03
-2.42100E+00,+5.09874E+00,+60.07E-03,+306.56E-03
-2.42000E+00,+5.09753E+00,+57.11E-03,+291.66E-03
-2.41900E+00,+5.09586E+00,+57.04E-03,+291.13E-03
-2.41800E+00,+5.09734E+00,+69.69E-03,+352.95E-03
-2.41700E+00,+5.09476E+00,+58.25E-03,+296.16E-03
-2.41600E+00,+5.10001E+00,+57.41E-03,+293.51E-03
-2.41500E+00,+5.09896E+00,+54.82E-03,+279.86E-03
-2.41400E+00,+5.09826E+00,+64.52E-03,+327.82E-03
-2.41300E+00,+5.09643E+00,+63.10E-03,+321.81E-03
-2.41200E+00,+5.09780E+00,+64.36E-03,+327.04E-03
-2.41100E+00,+5.09380E+00,+60.81E-03,+308.77E-03
-2.41000E+00,+5.10035E+00,+59.76E-03,+306.54E-03
-2.40900E+00,+5.09692E+00,+63.76E-03,+323.54E-03
-2.40800E+00,+5.09866E+00,+69.79E-03,+356.92E-03
-2.40700E+00,+5.09802E+00,+61.82E-03,+314.43E-03
-2.40600E+00,+5.10127E+00,+53.96E-03,+276.79E-03
-2.40500E+00,+5.09779E+00,+65.05E-03,+332.64E-03
-2.40400E+00,+5.09824E+00,+64.89E-03,+330.72E-03
-2.40300E+00,+5.09437E+00,+58.50E-03,+297.16E-03
-2.40200E+00,+5.09920E+00,+59.34E-03,+302.02E-03
-2.40100E+00,+5.09693E+00,+60.91E-03,+309.74E-03
-2.40000E+00,+5.09459E+00,+59.30E-03,+302.39E-03
-2.39900E+00,+5.09471E+00,+56.64E-03,+289.42E-03
-2.39800E+00,+5.09708E+00,+62.16E-03,+316.47E-03
-2.39700E+00,+5.10219E+00,+60.94E-03,+310.02E-03
-2.39600E+00,+5.09666E+00,+63.26E-03,+322.52E-03
-2.39500E+00,+5.09498E+00,+57.33E-03,+294.14E-03
-2.39400E+00,+5.09983E+00,+67.86E-03,+344.48E-03
-2.39300E+00,+5.09738E+00,+60.75E-03,+309.97E-03
-2.39200E+00,+5.09751E+00,+66.40E-03,+339.40E-03
-2.39100E+00,+5.09723E+00,+61.21E-03,+312.98E-03
-2.39000E+00,+5.09819E+00,+53.33E-03,+271.54E-03
-2.38900E+00,+5.09845E+00,+65.30E-03,+334.36E-03
-2.38800E+00,+5.09595E+00,+56.98E-03,+288.12E-03
-2.38700E+00,+5.09517E+00,+47.31E-03,+241.06E-03
-2.38600E+00,+5.09891E+00,+53.42E-03,+272.11E-03
-2.38500E+00,+5.09798E+00,+55.29E-03,+281.50E-03
-2.38400E+00,+5.09645E+00,+65.47E-03,+332.55E-03
-2.38300E+00,+5.09894E+00,+55.06E-03,+281.69E-03
-2.38200E+00,+5.10207E+00,+55.52E-03,+284.52E-03
-2.38100E+00,+5.09654E+00,+60.12E-03,+306.03E-03
-2.38000E+00,+5.09951E+00,+61.36E-03,+313.04E-03
-2.37900E+00,+5.09534E+00,+65.08E-03,+331.04E-03
-2.37800E+00,+5.09733E+00,+61.81E-03,+315.22E-03
-2.37700E+00,+5.09907E+00,+60.74E-03,+308.23E-03
-2.37600E+00,+5.09465E+00,+61.24E-03,+313.10E-03
-2.37500E+00,+5.09651E+00,+57.17E-03,+290.72E-03
-2.37400E+00,+5.09998E+00,+58.17E-03,+297.88E-03
-2.37300E+00,+5.10024E+00,+53.56E-03,+272.34E-03
-2.37200E+00,+5.09566E+00,+57.62E-03,+295.24E-03
-2.37100E+00,+5.09907E+00,+62.78E-03,+320.88E-03
-2.37000E+00,+5.10091E+00,+60.14E-03,+304.96E-03
-2.36900E+00,+5.09444E+00,+50.43E-03,+257.79E-03
-2.36800E+00,+5.09410E+00,+59.27E-03,+301.18E-03
-2.36700E+00,+5.09535E+00,+64.09E-03,+326.74E-03
-2.36600E+00,+5.09487E+00,+67.95E-03,+345.73E-03
-2.36500E+00,+5.09670E+00,+64.21E-03,+325.07E-03
-2.36400E+00,+5.09836E+00,+63.64E-03,+324.91E-03
-2.36300E+00,+5.09450E+00,+59.34E-03,+302.30E-03
-2.36200E+00,+5.09755E+00,+59.75E-03,+306.29E-03
-2.36100E+00,+5.10008E+00,+60.80E-03,+311.26E-03
-2.36000E+00,+5.09931E+00,+60.44E-03,+307.72E-03
-2.35900E+00,+5.09697E+00,+60.06E-03,+307.12E-03
-2.35800E+00,+5.09720E+00,+60.51E-03,+306.24E-03
-2.35700E+00,+5.09967E+00,+66.85E-03,+339.75E-03
-2.35600E+00,+5.10036E+00,+64.36E-03,+328.21E-03
-2.35500E+00,+5.09713E+00,+57.57E-03,+293.48E-03
-2.35400E+00,+5.09655E+00,+63.91E-03,+325.18E-03
-2.35300E+00,+5.09647E+00,+61.93E-03,+316.50E-03
-2.35200E+00,+5.09730E+00,+59.88E-03,+305.80E-03
-2.35100E+00,+5.09666E+00,+57.34E-03,+292.10E-03
-2.35000E+00,+5.09890E+00,+57.51E-03,+292.76E-03
-2.34900E+00,+5.10259E+00,+59.72E-03,+305.37E-03
-2.34800E+00,+5.09838E+00,+64.64E-03,+331.93E-03
-2.34700E+00,+5.10122E+00,+60.74E-03,+310.21E-03
-2.34600E+00,+5.09595E+00,+54.98E-03,+280.90E-03
-2.34500E+00,+5.09894E+00,+52.68E-03,+267.96E-03
-2.34400E+00,+5.09595E+00,+58.82E-03,+297.60E-03
-2.34300E+00,+5.09817E+00,+62.35E-03,+318.12E-03
-2.34200E+00,+5.09723E+00,+51.51E-03,+261.69E-03
-2.34100E+00,+5.09951E+00,+68.62E-03,+348.84E-03
-2.34000E+00,+5.09609E+00,+60.79E-03,+309.47E-03
-2.33900E+00,+5.09742E+00,+61.74E-03,+313.49E-03
-2.33800E+00,+5.09736E+00,+55.64E-03,+283.48E-03
-2.33700E+00,+5.09896E+00,+61.92E-03,+315.44E-03
-2.33600E+00,+5.09829E+00,+63.98E-03,+327.20E-03
-2.33500E+00,+5.09837E+00,+68.22E-03,+349.53E-03
-2.33400E+00,+5.10147E+00,+58.09E-03,+296.69E-03
-2.33300E+00,+5.09731E+00,+56.24E-03,+287.77E-03
-2.33200E+00,+5.09837E+00,+53.76E-03,+272.76E-03
-2.33100E+00,+5.09498E+00,+51.55E-03,+261.34E-03
-2.33000E+00,+5.09874E+00,+61.06E-03,+310.33E-03
-2.32900E+00,+5.09941E+00,+57.96E-03,+294.86E-03
-2.32800E+00,+5.09595E+00,+65.69E-03,+333.74E-03
-2.32700E+00,+5.09612E+00,+57.99E-03,+295.45E-03
-2.32600E+00,+5.09654E+00,+67.44E-03,+343.90E-03
-2.32500E+00,+5.09894E+00,+58.63E-03,+299.77E-03
-2.32400E+00,+5.09823E+00,+69.71E-03,+353.25E-03
-2.32300E+00,+5.09831E+00,+58.46E-03,+297.43E-03
-2.32200E+00,+5.09932E+00,+69.74E-03,+357.67E-03
-2.32100E+00,+5.09782E+00,+59.52E-03,+302.07E-03
-2.32000E+00,+5.09745E+00,+59.34E-03,+302.27E-03
-2.31900E+00,+5.09757E+00,+63.17E-03,+321.48E-03
-2.31800E+00,+5.10088E+00,+57.41E-03,+292.12E-03
-2.31700E+00,+5.09631E+00,+57.05E-03,+291.14E-03
-2.31600E+00,+5.09837E+00,+64.91E-03,+332.02E-03
-2.31500E+00,+5.09672E+00,+59.23E-03,+301.25E-03
-2.31400E+00,+5.09511E+00,+58.98E-03,+298.47E-03
-2.31300E+00,+5.09720E+00,+66.14E-03,+337.91E-03
-2.31200E+00,+5.09723E+00,+67.84E-03,+346.32E-03
-2.31100E+00,+5.09589E+00,+60.76E-03,+310.29E-03
-2.31000E+00,+5.09613E+00,+55.60E-03,+284.04E-03
-2.30900E+00,+5.09919E+00,+64.00E-03,+325.87E-03
-2.30800E+00,+5.09578E+00,+64.46E-03,+329.61E-03
-2.30700E+00,+5.09894E+00,+52.47E-03,+267.65E-03
-2.30600E+00,+5.09683E+00,+59.75E-03,+303.84E-03
-2.30500E+00,+5.09967E+00,+64.93E-03,+332.89E-03
-2.30400E+00,+5.09951E+00,+56.08E-03,+285.21E-03
-2.30300E+00,+5.09785E+00,+71.60E-03,+366.64E-03
-2.30200E+00,+5.09576E+00,+60.82E-03,+309.03E-03
-2.30100E+00,+5.09662E+00,+51.88E-03,+265.05E-03
-2.30000E+00,+5.09836E+00,+61.31E-03,+312.79E-03
-2.29900E+00,+5.09675E+00,+64.04E-03,+325.52E-03
-2.29800E+00,+5.09538E+00,+57.17E-03,+290.80E-03
-2.29700E+00,+5.09666E+00,+52.55E-03,+269.02E-03
-2.29600E+00,+5.09516E+00,+59.09E-03,+301.69E-03
-2.29500E+00,+5.09735E+00,+70.80E-03,+361.22E-03
-2.29400E+00,+5.09798E+00,+54.14E-03,+275.75E-03
-2.29300E+00,+5.09849E+00,+54.89E-03,+281.15E-03
-2.29200E+00,+5.09595E+00,+60.95E-03,+309.67E-03
-2.29100E+00,+5.09792E+00,+59.93E-03,+304.29E-03
